Family_History,Social_Support,Counseling_Service_Use,Extracurricular_Involvement,Semester_Credit_Load,Sleep_Quality,Physical_Activity,Stress_Level,Financial_Stress,Substance_Use,Diet_Quality,Depression_Score,Anxiety_Score,Chronic_Illness,Burnout_Score,Burnout_Level
0,0.5,0.5,1,0.214285714,0.5,1,0.2,0,0,0.5,0.6,0.4,0,0.252137061,0
1,0.5,1,0.5,0.5,1,0,0.4,1,0,0,1,0.6,0,0.80457303,2
0,1,1,0.5,0.071428571,0.5,1,0.8,0.4,0,1,0,0.6,0,0.287308933,0
1,0,0.5,1,1,1,1,0.6,0.2,0,0,0.8,0.4,0,0.563315656,2
0,0.5,1,0,0.285714286,0.5,1,0.2,0,0.5,0,0.4,0.6,0,0.574197671,2
1,0.5,0,0.5,1,0,0.5,1,0.4,0,0,0.4,0.4,0,0.779127344,2
0,0.5,0.5,1,0.928571429,1,0.5,0,0.4,0,1,0.6,0.4,0,0.293637473,0
0,1,1,0.5,0.714285714,1,0.5,1,0.4,0,0.5,0.2,0.2,0,0.406180016,0
0,0.5,0.5,1,0,1,0.5,0.2,0.2,0,0.5,0,0.6,0,0.210147778,0
0,1,0,0,1,1,0.5,0.2,0.8,0,1,0.4,0.2,0,0.312451986,0
1,0.5,0,0,0.071428571,1,0.5,0.4,0.2,0.5,0.5,0.4,0.4,0,0.480257797,1
0,0.5,0,0,0.785714286,0.5,0.5,0.6,0.6,0,0.5,0,0.4,0,0.502977451,1
1,0.5,0.5,0,0.214285714,1,0.5,0.6,0.2,0,1,0.2,0.6,0,0.442503061,1
0,0.5,0.5,0.5,0.928571429,0.5,1,0.6,0.6,0,0.5,0.2,0.4,0,0.45760449,1
0,0.5,0.5,0.5,0.071428571,1,1,0.6,1,0,0.5,0.8,0.4,0,0.410015318,0
0,1,0.5,1,0.428571429,1,0.5,0.4,0.4,1,1,0.2,1,1,0.531888296,1
1,0.5,0,1,0.214285714,1,0.5,0.4,0.8,0,0.5,0.4,1,0,0.498519422,1
0,0.5,0.5,1,0.642857143,1,0.5,0.4,0.8,0,0,0.6,1,0,0.513754708,1
0,0,0,0.5,0.571428571,0.5,0,0.2,0.8,0,0.5,0.6,1,0,0.602980478,2
0,0,1,0.5,0.571428571,1,1,1,0.8,1,0.5,0.4,0.4,0,0.675373986,2
1,1,1,0.5,0,1,0.5,0.4,0.6,0,0.5,1,0.6,0,0.560186888,2
0,0.5,0,0.5,0.642857143,0.5,1,0.4,0.4,1,1,0.4,0.2,0,0.407515097,0
0,1,0,1,0.857142857,1,0.5,0.4,0.6,0,1,0.2,0.2,0,0.191609127,0
0,0.5,0,1,0.214285714,1,0.5,0.6,0,0,1,0,0.4,0,0.126033029,0
0,0.5,0,0,0.785714286,0,0.5,0,1,0,0.5,0,0.6,0,0.504566279,1
1,1,1,0,0.785714286,0,0,1,0.4,0,1,0.6,0,0,0.768059093,2
0,1,0.5,0,0.928571429,1,0,0.8,0.6,0.5,0.5,1,1,0,0.763115685,2
1,0.5,0.5,0.5,0.142857143,0.5,0,0.4,0,1,0.5,0.6,0.4,0,0.672197494,2
0,0.5,0.5,0.5,0.214285714,0.5,0,1,0.8,1,0.5,1,0,0,0.760244156,2
1,1,1,1,0.571428571,1,0,0,0.4,0,0.5,0.8,0.2,0,0.443999935,1
0,0.5,0.5,1,0.5,0.5,0,0.2,0.4,0,0.5,0,0,0,0.329073568,0
0,1,0,0.5,1,0.5,0,0.6,0,0,0,0.6,0.8,0,0.563478613,2
1,0,0.5,0,0.071428571,1,1,1,0.6,0.5,0.5,0.6,0,0,0.632891178,2
0,0.5,0.5,1,0.857142857,1,0.5,0.8,1,0,0.5,0.4,0.2,0,0.512552321,1
0,1,0,0.5,0.571428571,0.5,0,0,0.2,0.5,0,0,1,0,0.476452759,1
1,0.5,0,0,0.5,0.5,0,0.8,0.6,0,0.5,0.4,0,0,0.637811305,2
0,0.5,0,1,0.285714286,1,0.5,0.4,0.2,0,1,0,0,0,0.086745336,0
0,1,0,0,0.214285714,0.5,1,0,0,0,0,0.4,1,0,0.357790028,0
0,0.5,0.5,0,0.928571429,0.5,1,1,0.4,0,0,1,0.2,0,0.644092122,2
0,0.5,0.5,0,0.571428571,1,0.5,0.4,1,0,0.5,0,0.2,0,0.428698302,1
1,0.5,0,1,0.428571429,1,1,0.6,0.6,0,1,0.2,0.2,0,0.31862688,0
0,0.5,0,0.5,0.357142857,1,0.5,0.4,0.8,0,0,0.8,0.4,0,0.473157542,1
1,0,0,0.5,0.071428571,1,0.5,0.2,0.2,0,0.5,0,0.2,0,0.38795913,0
1,0.5,0,0.5,0.5,0.5,0.5,1,0.8,0,1,0,0.2,0,0.555208561,2
0,0.5,1,1,0.571428571,0.5,0,0,0.4,0,0.5,0.4,0.2,0,0.465599844,1
1,0.5,0.5,0.5,0.428571429,1,0.5,0.2,0.8,0,0.5,0.2,0.8,0,0.543417481,1
0,0.5,0,0.5,0.857142857,1,0,1,0,0,1,0.4,0,0,0.34246628,0
0,0.5,0.5,0,0.714285714,0.5,0.5,0.2,0.4,0,0.5,0.4,0.6,0,0.524144361,1
0,1,0,0.5,1,1,1,0.2,1,0,0.5,0,0,0,0.240718453,0
1,0.5,0.5,1,0.071428571,1,0.5,0.6,0.4,0.5,1,0.2,0.8,0,0.47611055,1
0,0,0,0.5,0.642857143,0.5,0.5,0.6,0.2,0,0.5,0.6,0.4,0,0.475093235,1
0,0.5,0,0,0,0.5,0.5,0.6,0.2,0,0,0.2,1,0,0.475726438,1
0,0,0,0,0.428571429,1,0,0,0.2,0,1,0.4,0.4,0,0.347950936,0
0,1,0,0.5,0,0.5,0.5,0.6,0.6,0,0,1,0,0,0.46262472,1
1,1,0,0.5,0.357142857,1,0.5,1,0,0,0.5,0,0.8,0,0.420473645,0
0,0.5,1,0,0.928571429,1,0,0.8,0.4,0,0,0,0.4,0,0.634314721,2
0,0.5,0.5,1,0.285714286,1,0.5,0.2,0.6,0,1,1,0.4,0,0.334529125,0
1,0.5,1,1,1,0.5,0,1,1,0,0,0.4,0,1,0.932322924,2
0,1,0,0,0,1,1,0.2,0,0,0,0.8,0.6,0,0.304181934,0
1,1,0.5,0.5,0.857142857,1,0.5,1,0.2,0,1,0.4,0.6,0,0.53836466,1
1,0,0,0.5,0.285714286,0.5,1,1,0.2,0,0,0,0.4,0,0.512428939,1
0,0.5,0.5,0.5,0.571428571,1,0,0.6,0.2,0,0.5,0.2,0.8,0,0.505059805,1
1,0.5,0.5,0.5,1,1,0.5,0.2,0.8,0,0.5,0.8,0.4,0,0.583660799,2
1,1,0,0.5,0.214285714,0.5,1,1,0,0,0.5,0.4,0.4,0,0.384262342,0
0,1,0.5,0.5,0.071428571,1,1,0.2,0.4,0,1,0.6,0.2,0,0.199687123,0
0,1,0,0,0.714285714,1,1,1,0,0.5,0.5,0.8,1,0,0.486965793,1
1,0.5,0,0.5,0.5,1,0,0.4,0.8,0.5,0.5,0.4,0,0,0.548046615,2
1,0.5,1,1,0.571428571,1,0,1,0,0,0.5,0.2,0.4,0,0.549652902,2
0,1,0,0.5,0.5,1,0.5,0.4,0.6,0,0.5,0.6,0.6,0,0.338044334,0
0,0.5,0,0,1,1,0.5,0.2,1,1,0,1,0.4,0,0.681467402,2
0,0,1,0.5,0.285714286,0.5,0.5,0.2,0.6,0,0.5,0.6,1,0,0.636626378,2
0,0,0,1,0.142857143,0,0,0.6,0.2,0,0.5,0,0.6,0,0.448824617,1
1,0.5,0,0.5,0.857142857,1,0,0.8,0,0,0.5,0.4,0.6,0,0.556338782,2
1,0.5,0.5,0,0.714285714,1,0.5,0,1,1,0,0.8,0.6,0,0.787140157,2
0,0.5,0.5,0.5,0.357142857,1,0,0.6,0.2,0,0,0.8,0.2,0,0.533932238,1
0,1,0,1,0.714285714,0.5,0,0.8,0,0,0.5,0.8,0,0,0.417407732,0
1,0.5,0.5,0.5,0.285714286,1,0.5,0,0.4,0,0.5,0.6,0.2,0,0.487382497,1
0,0.5,0,0.5,1,0.5,0,0,0.4,0,0.5,0.4,0,0,0.44434098,1
1,0.5,0,0.5,0.642857143,1,0.5,0.6,0.6,0,0.5,0.6,0.8,0,0.537163436,1
1,1,0.5,1,0.285714286,1,0.5,0.4,0.8,0.5,0.5,0,0.8,0,0.459989478,1
0,0.5,0,0,0.571428571,0.5,0,0.8,0.2,0,0.5,0,0,0,0.442948864,1
0,1,0,0.5,0.214285714,1,0.5,0.2,0.6,0,0.5,0.6,0.6,0,0.300355944,0
0,0.5,0.5,0.5,0.285714286,1,0.5,0.6,0,0,0,0,0.6,0,0.3701759,0
0,0.5,0,0.5,0.714285714,1,0.5,0.6,0,0,0.5,0.6,0,0,0.402953474,0
0,0.5,0,1,0.857142857,0.5,0,0.4,0.8,0,0.5,0.2,0.2,0,0.425509007,0
0,1,1,0,0.857142857,0.5,1,0.2,0.4,0,0,0.4,0.8,0,0.583593288,2
0,0.5,1,0,0.142857143,0.5,0,0.6,1,0,0.5,0,0.6,0,0.637430685,2
1,1,0,0.5,0.857142857,0.5,1,0,1,0,0.5,0.6,0.8,0,0.552476709,2
0,1,0.5,0.5,0.642857143,0.5,1,0.2,0.4,0,0.5,0.4,0.4,0,0.344736033,0
1,0,1,0.5,0.428571429,1,0.5,0,1,0,0,0.6,0.6,0,0.747618504,2
0,0.5,0,1,0.642857143,1,0.5,0.6,0.8,0.5,0.5,0.6,0,0,0.434533315,1
0,0,0.5,0,0.642857143,0.5,0.5,0.8,0.4,0,1,1,0.4,1,0.673354487,2
0,0.5,0,0.5,1,0.5,0.5,1,0.6,0,0,0,0.8,0,0.561189072,2
0,0.5,0,0,0.857142857,1,0.5,0,1,0,0.5,0.6,0.8,0,0.527177683,1
0,0,1,0,0.571428571,1,1,0,0,0,0.5,0.6,0.2,0,0.443258482,1
1,0.5,0,1,0.5,1,0,0.4,0,0,0.5,0.4,1,0,0.518689968,1
0,0.5,0,0.5,0.142857143,1,0.5,0.4,0.8,0,0,0.4,0.6,0,0.463270727,1
0,0.5,0,0.5,0.214285714,1,0.5,0,0.4,0,0.5,0.2,0,0,0.192160852,0
1,0.5,0,0,0.785714286,1,0.5,0.4,0.6,0,1,0.2,0.4,0,0.550927456,2
0,1,0,0.5,0.571428571,0.5,0.5,0.8,0,0,1,0,1,1,0.345117818,0
0,0,0.5,0.5,0.571428571,1,0.5,0.8,0.4,0,0.5,0.8,1,0,0.567692207,2
0,0.5,0,0,0.214285714,0,0.5,0.2,0,0,0.5,0.4,0.8,0,0.473692971,1
1,1,0.5,0,0.428571429,1,0.5,0.4,0.8,0,0.5,0,0.2,0,0.466778952,1
0,0.5,0.5,0,0.857142857,1,1,0.2,0,0,1,1,0.2,0,0.380720362,0
0,0.5,0,0,0.214285714,1,0.5,0.2,0.2,0,0,0.6,1,0,0.46970868,1
0,0.5,0,1,0.214285714,1,0.5,0.4,0.6,0,0.5,0.4,0.6,0,0.330625148,0
0,0,0,0.5,0.285714286,0.5,0,0.8,0.6,0,0,0.8,0.8,0,0.751600467,2
0,1,0,0.5,0.857142857,1,0.5,0.6,0.4,0,0.5,0.6,0.4,0,0.375106504,0
1,0.5,0,0.5,0.571428571,0.5,0.5,0.2,0.2,0,1,0.4,0.4,0,0.429236059,1
1,1,0,0.5,0.857142857,0.5,1,0.2,1,0,0.5,0.8,0.6,0,0.55860388,2
0,1,0,0.5,0.285714286,1,1,0.8,0.2,0,0.5,0,0.8,0,0.271961905,0
0,0.5,0.5,0.5,1,1,0.5,0.4,0.6,1,0.5,0,0.6,0,0.595059619,2
1,1,0,0.5,0.928571429,1,0.5,0.4,1,0,0.5,0,0.4,0,0.425502023,0
0,0,0.5,0.5,0.428571429,0.5,1,0,0,0.5,0.5,0.6,1,0,0.545095935,1
1,0.5,0,0.5,0.785714286,1,0.5,1,0.6,0.5,0.5,0.6,0,0,0.590167426,2
1,1,0.5,0,0.5,1,0.5,0.4,1,0,0.5,0.6,0.6,0,0.601048277,2
0,0.5,1,0.5,0.071428571,1,0.5,0.6,0.6,0,0,0.2,0.6,0,0.53807483,1
1,0.5,0,0.5,0.357142857,0.5,0,0.8,0.6,0,1,0.6,0.4,0,0.533044124,1
1,0.5,0,0.5,0.428571429,1,0.5,1,0.6,0,0.5,0.2,1,0,0.576970263,2
0,0.5,0.5,1,0.785714286,1,0,0.4,0.6,0,0.5,0.6,0.4,0,0.475918494,1
0,0,0,0.5,0.857142857,1,0.5,0.6,0,0,0,0.6,0.6,0,0.487774757,1
1,0.5,0,0.5,0.428571429,0.5,0.5,1,0.2,0,0.5,0.6,0.4,0,0.543963386,1
1,0.5,0,0.5,0.142857143,0.5,0.5,1,0,0,0.5,0,1,0,0.495316159,1
0,0.5,1,0,0,1,0.5,0.6,0.2,0,0.5,0,0.4,0,0.381431551,0
0,0.5,0,0,0.142857143,1,1,0,1,0,0.5,1,0.2,0,0.347815915,0
0,0.5,0.5,0.5,0.071428571,0.5,0.5,0.4,0.6,0,1,0,0,0,0.270133299,0
0,0,0,0.5,0.071428571,0.5,1,0.8,0.2,0,1,0.8,0.2,0,0.333075319,0
0,0.5,0,0,0.857142857,1,0,0.4,0.2,0,0.5,0.4,0,0,0.419919593,0
0,0,0.5,1,0.642857143,1,0.5,0.2,0,0,1,0.8,0.6,0,0.412664528,0
0,1,1,0.5,0,1,1,0.2,0.2,0,0.5,0.6,0,0,0.168919737,0
1,0.5,0.5,1,0.857142857,0,1,0.8,0.2,0,0.5,0,0,0,0.49528706,1
1,0.5,1,0.5,0.428571429,0.5,0.5,0.4,0.6,0,0,0.8,0,0,0.662359566,2
1,0.5,0.5,1,1,0.5,1,0.4,0.4,0,0,0.6,0,0,0.565140771,2
0,0.5,0.5,1,0.5,0,0,0.2,0,0,1,0,0.6,0,0.32485299,0
0,0.5,0,0.5,0.357142857,0.5,0,0.6,0.2,0,1,1,0.4,0,0.512087894,1
1,0.5,0.5,1,0.857142857,1,1,0.2,0,0,1,0.6,0.8,0,0.363992858,0
1,0.5,0,0.5,0.571428571,0.5,0.5,0.6,0.4,0,1,0.8,0.2,1,0.648355767,2
0,1,0.5,0.5,0.928571429,0.5,0,0,0.2,0,0.5,0.4,0.6,0,0.518094012,1
0,0,0,1,0.428571429,0.5,0,0.6,0.8,0,1,0,0,0,0.4112922,0
0,0.5,1,0.5,0.785714286,1,0,0.6,0.6,0,0.5,0.4,0.2,0,0.540025654,1
0,0.5,0.5,0,0,1,0.5,0.8,0.4,0,0.5,0,0,0,0.295349682,0
0,1,0,0.5,0.642857143,0.5,0,0.4,1,0,0,0.6,0.4,0,0.536576792,1
0,1,0.5,1,0.642857143,0.5,0.5,0.8,0.6,0,0,0,0.8,0,0.436342135,1
1,1,1,0.5,0.285714286,0.5,0.5,0.6,0.4,0,0.5,0.2,0,0,0.519362746,1
0,0.5,0.5,1,0.071428571,1,1,0.2,0.2,0,0.5,0.4,0.8,0,0.286763028,0
0,0,0,0.5,0.071428571,1,0.5,0.6,0.4,0,0.5,0.2,1,1,0.494296516,1
0,0.5,0.5,1,0.357142857,1,1,0.8,0.2,0,0,0.6,0,0,0.310543065,0
0,1,0,0.5,0.357142857,0.5,0.5,0.4,0.8,0,1,0,0.2,1,0.365443172,0
0,0.5,0,0,0,1,0,0,0.6,0,0.5,0.2,0.8,0,0.426399449,0
0,0.5,1,0,0.785714286,1,1,1,0,0,1,0,0.4,0,0.40241688,0
0,0.5,1,1,0.571428571,1,0,0.2,0.2,1,0,0,0.2,0,0.553441645,2
1,0.5,0.5,0,0.357142857,0.5,1,0.8,0.4,0,0.5,0.4,0.6,0,0.625139095,2
1,0,0,0.5,0,1,0.5,0.2,0,0,0.5,1,0,0,0.420500417,0
0,0.5,0.5,0.5,0.928571429,1,0,0.4,0,0,0.5,0.4,0.6,0,0.447631541,1
0,1,0.5,0.5,0.142857143,1,0.5,0.6,0.8,0,0.5,0,0,0,0.286764192,0
0,0.5,0,0,0.142857143,0.5,1,0.2,0.4,0,1,0.6,0.8,0,0.308078927,0
0,1,0,0,0.285714286,0.5,1,0.4,1,0,0,1,0,0,0.459818373,1
1,1,0,0.5,0.785714286,0.5,0.5,0.6,0.6,0,0.5,0.6,1,0,0.580887043,2
0,0.5,0.5,0.5,1,1,0.5,0.8,0.8,0,0,0,0,0,0.435036153,1
0,0,0,1,0.357142857,1,1,0.4,0.4,0,0.5,0.4,0,0,0.16364576,0
0,0.5,0,0.5,0.142857143,0.5,0.5,0.2,0,0,0.5,0.2,0.6,0,0.310278842,0
0,0.5,1,0.5,1,1,0,0.6,0.2,0,0.5,0.8,0,0,0.573915989,2
1,0.5,0.5,1,0.857142857,1,0.5,0.2,0.2,0,0.5,0.6,0.4,0,0.499026916,1
0,1,0.5,0.5,0.142857143,1,0.5,0.6,0,1,0.5,0.4,0,0,0.367680335,0
0,0.5,0,0.5,0.785714286,1,0.5,0.2,0.2,0,0.5,0.6,0.2,0,0.288330905,0
0,1,0.5,0.5,1,0.5,0.5,0.6,1,0,0,0.4,0,0,0.587148072,2
1,0.5,0,0.5,0.071428571,1,0.5,0.4,0.4,0,0.5,1,1,0,0.508930026,1
1,0,0.5,0.5,0.857142857,1,0.5,0.4,0.2,0,0.5,0.2,0.6,0,0.611792943,2
0,1,0.5,0.5,0.142857143,1,0.5,0.6,0.8,0,1,0.4,0,0,0.283496911,0
1,0.5,0,0.5,0,0,0.5,0.2,0.6,0,1,1,0.2,0,0.492470237,1
0,1,0,1,0.642857143,1,1,0.4,1,0.5,0.5,0,0.2,0,0.232312216,0
0,0.5,0.5,0.5,0.642857143,0.5,0,0.6,0.8,0,0.5,0.2,0.2,0,0.509354878,1
1,0,0,1,0.285714286,1,0.5,0.6,0.6,0,0.5,0.4,0.4,0,0.471274228,1
0,0,0,0.5,0.928571429,0.5,0,0,0.6,0,0,0.4,0,0,0.506222617,1
1,0.5,0.5,0,0,1,0.5,0.4,0.6,0,0.5,0,1,0,0.529054013,1
0,0.5,0,1,0.571428571,0,0.5,0,0.2,0.5,0.5,0,1,0,0.384871101,0
0,0.5,0,1,0.785714286,1,0.5,0.6,0.8,0.5,0.5,1,0.2,0,0.513406679,1
0,0.5,0,0,0.857142857,1,0,1,0,1,0.5,0.8,0.2,0,0.616812009,2
0,0.5,0,0,0.857142857,0.5,0,0.6,0.4,0,1,0.8,0,0,0.538535764,1
1,0.5,0,0,1,1,0.5,0.2,0,0,0,0,1,0,0.543369758,1
0,0,0.5,0,0.714285714,1,0.5,1,0.8,0,1,0,0.6,0,0.48701468,1
0,1,0,0,0.571428571,0.5,1,0.8,0.4,0,0.5,0.2,0.6,0,0.4657628,1
0,0.5,0,0,0.928571429,0.5,0.5,0.2,0.4,0,0.5,0.4,0.2,0,0.424149482,0
0,0,0,0.5,0.214285714,0,1,0,0.8,0,0.5,0.8,0,0,0.437777317,1
0,0.5,0,0,0.571428571,1,0,0,0.4,0,0.5,0.4,0.6,0,0.485594629,1
0,1,0,0.5,0.142857143,1,0,0.4,0.8,0,0.5,0.4,0.2,0,0.359231031,0
1,0.5,0.5,0.5,0.571428571,1,0,0,0.6,0.5,0,0.2,0.2,0,0.589283968,2
0,1,0.5,1,0.142857143,1,1,0,0,0,0,0,0.6,0,0.131319809,0
1,0.5,0,1,0.5,1,0.5,1,0,0,0,0.2,0.2,0,0.462192885,1
1,0,0,0.5,0,1,0.5,0.8,0.2,0,0.5,0.2,0.2,0,0.430905201,1
0,0.5,0,1,0.214285714,0.5,1,1,0.2,0,1,0.6,0,0,0.149319539,0
1,0.5,0.5,1,0.357142857,1,0.5,0.2,0,0,0.5,0.8,0,0,0.36056262,0
1,0.5,0,0.5,0,0,0.5,0.8,0.6,0,0.5,0.2,0,0,0.486856379,1
0,0.5,0,1,0.642857143,0,0,0.2,0.4,0,0.5,1,0,0,0.454748092,1
0,0,0.5,0,0.428571429,0.5,0.5,0.2,1,0,1,0,0.6,0,0.493373483,1
0,0.5,0,0.5,0,1,1,1,0.8,0.5,0,1,0.4,0,0.523570521,1
0,0.5,0,0,0.714285714,0,0,0.8,0.8,0,0.5,0.8,0.4,0,0.676606637,2
0,1,0,0,0.357142857,0.5,0.5,0,0.8,0,1,0.6,0,0,0.277731736,0
1,1,0,0,0.785714286,1,0.5,0.4,0.8,0,0.5,0.4,0.4,0,0.57002598,2
0,0,0,0.5,0.071428571,0.5,0,0.8,0.2,0,0.5,0.6,0,0,0.462185901,1
1,0.5,0,1,0.428571429,0.5,0.5,0.6,0.6,0,1,0.2,0.8,0,0.464440523,1
1,0,0,1,0.214285714,0,0,1,0.8,0,0.5,0.4,0.8,0,0.692429731,2
1,1,0,0.5,0.428571429,0.5,0,0.6,1,0,0.5,0.2,0.4,0,0.555777746,2
0,0.5,0,1,0.214285714,0.5,0.5,0.8,0.8,0,0.5,0.4,0,0,0.3516873,0
0,1,0,0,0.357142857,1,0.5,0.6,0,0,0,0.8,0,0,0.337170187,0
0,1,0,1,0.857142857,1,0,0.8,1,0,0.5,0.6,0.6,0,0.464203072,1
0,1,0,0.5,0.428571429,0.5,0,0,0.4,0.5,0.5,0.8,0.4,0,0.450092187,1
0,0.5,1,0,0.642857143,0,0.5,0.2,0.8,0,0.5,0.4,1,0,0.776123121,2
0,0.5,0,0.5,0.071428571,1,0,0.2,0,0,0.5,0.2,0.6,0,0.320935045,0
1,0.5,0,0.5,0.285714286,0.5,0.5,1,0.6,0.5,0.5,0.6,0,0,0.604874267,2
1,0.5,0,0.5,0.214285714,1,0,0.4,0.4,0,0.5,0.4,0.4,1,0.652432012,2
1,1,0,0,0,1,1,1,0.8,0,0.5,0.8,0.8,0,0.552185715,2
0,0.5,0.5,1,0.357142857,1,0,0.4,0,0.5,0,0,0.2,0,0.358656026,0
1,0,0,0.5,0.928571429,1,0.5,0.6,1,1,0,0.8,0.8,0,0.922022898,2
0,0.5,0.5,0.5,0.071428571,1,0.5,0.2,0.4,1,1,0.6,1,0,0.439380113,1
0,1,0,1,0.642857143,1,1,0.4,0,0,1,0.8,0.6,0,0.129299147,0
0,1,0,0.5,0.428571429,1,0.5,0.4,1,0,0.5,0,0.8,0,0.327556907,0
1,0.5,1,0.5,0.857142857,1,0.5,0.8,0.6,0.5,0,1,0.6,0,0.836110969,2
1,0,0.5,1,0.214285714,0.5,0,0.6,1,0,1,0.4,0.8,0,0.601116952,2
1,0,0,0.5,0.714285714,1,1,0.8,0.4,0,0.5,0.4,0.6,0,0.532015169,1
0,0.5,0,0,0.5,1,0,0.6,1,0,0.5,0.4,0.6,0,0.582471215,2
0,1,0,1,0.928571429,1,1,0.6,0,1,1,0,0.6,0,0.253696789,0
0,0.5,0,1,1,1,0,0.2,0.6,0,0.5,0.6,0.8,0,0.474398341,1
0,1,0.5,0.5,1,0.5,1,0.2,0.8,0,0.5,0.4,0.2,0,0.422773662,0
1,0,0.5,0.5,0.285714286,1,0.5,0.2,1,0,0.5,1,0.2,0,0.687713299,2
0,0.5,0.5,0,0,0.5,0,0.6,0.4,0,0.5,0.2,0.4,0,0.505596398,1
0,0.5,0,0.5,0.928571429,1,1,1,0.4,0,0.5,0.2,0.4,0,0.375205442,0
1,1,0.5,0.5,0.642857143,1,1,0.6,0.4,1,0.5,0.6,0.2,1,0.63613518,2
0,1,0,1,0.928571429,1,1,0.6,0.4,0,0.5,0.4,0.4,0,0.247879235,0
1,0.5,0,1,0.142857143,1,1,0.6,0.4,0,1,0,0.8,0,0.26976781,0
1,0.5,0,0.5,0.214285714,1,1,0.6,0.8,0,0.5,0.2,0.8,0,0.490314553,1
0,0.5,0,0.5,0.642857143,1,1,0,1,1,0,0,0,0,0.442029323,1
1,0.5,0,0.5,0.142857143,0,0.5,0,0.2,1,0,1,0,0,0.694139612,2
0,0.5,0.5,0.5,0.5,1,1,0.4,0,0,0.5,0.8,0,0,0.305493735,0
0,0.5,1,0.5,0.571428571,1,0.5,0.4,0.2,0,1,0.8,0.4,0,0.493775055,1
1,0.5,0.5,0.5,0,1,0,1,0.8,0,0.5,0,0.8,0,0.642480015,2
0,0,0,0,0.5,0.5,0,0.4,1,0,1,0.4,1,0,0.629907906,2
0,0.5,0,0.5,0.5,1,0.5,0,0.6,0,1,0,1,0,0.289067702,0
0,0.5,0.5,0,0.571428571,1,0.5,0.4,0.2,0,0,0.6,0.2,0,0.470561875,1
0,0.5,1,0.5,0.642857143,1,1,0.6,1,0,0.5,0,0.4,0,0.493849549,1
0,0.5,0,0.5,0,0.5,0,0.6,0.2,0,0,0.8,0.4,0,0.48297801,1
1,0,0,1,1,1,0.5,0.2,0.2,0,0.5,0.2,0.4,0,0.415921334,0
1,1,0.5,0,1,1,0.5,0.6,0.8,0,0.5,0.6,1,0,0.703947277,2
0,1,0.5,0.5,0.642857143,0.5,0,0.6,1,0,0,0.6,1,0,0.70012827,2
0,0,0.5,0,0,0.5,0,0.8,0,0,0,0.2,0.4,0,0.598261718,2
0,0.5,1,0.5,0.642857143,1,0,0.2,0,0,1,0.4,0.4,0,0.416404384,0
1,0.5,0,0.5,0.928571429,0.5,0,0.2,0.6,0,0.5,0.8,0,1,0.723411289,2
0,0,0.5,0,0.928571429,0,0.5,1,0.6,0,0.5,0.6,0.2,0,0.7476348,2
0,0.5,0.5,0.5,0.642857143,0.5,0,1,0.6,0,1,0.8,0,0,0.511155549,1
1,0,0,1,0.785714286,1,0.5,0.8,0.4,1,1,0.6,0.8,0,0.625317184,2
0,0.5,0,0,0.142857143,0.5,0,0.8,0,0,1,0.2,0.6,0,0.39090981,0
1,1,1,0,0,0.5,0,0.8,0.8,0,0.5,0.2,0,0,0.649788622,2
1,0,0,0,0.571428571,1,0,1,0,0,0.5,0.6,0,0,0.603998957,2
1,0.5,0.5,0.5,0.285714286,1,0,0.6,0.4,0,0.5,0.2,0.6,0,0.539618262,1
0,1,0.5,0.5,0.857142857,0.5,1,0.8,0,0,0.5,1,0.4,0,0.438838864,1
0,0.5,0.5,0,0.928571429,1,1,0.2,0,0,0.5,0.4,0.6,0,0.401335546,0
0,0.5,0.5,0,1,1,0.5,0.4,0.2,0,0,0.8,0.4,0,0.611819714,2
1,0.5,0,0.5,0.214285714,1,0.5,0.6,0.6,0,0.5,0.8,1,0,0.577586006,2
0,0.5,0,0.5,0.428571429,1,0.5,0.6,1,0,0,0,0.2,0,0.398369735,0
0,0.5,1,0.5,0.214285714,1,0.5,0,0.6,0,0.5,0.4,1,0,0.436302559,1
0,0,0,0,0.142857143,0,0.5,1,0.2,0,0.5,0.8,0.2,0,0.570618444,2
0,0,0,1,0.571428571,0.5,0,1,0.8,0,0.5,0.4,0,0,0.565671545,2
0,1,0.5,0,0.428571429,1,1,0.4,0,0,0.5,0.2,0.4,0,0.260117282,0
1,0.5,0.5,1,0.214285714,1,0.5,0.4,0.8,0,0.5,0.8,0.6,0,0.485319931,1
1,0.5,0,0,0.214285714,1,0.5,0.2,0.2,0.5,0.5,0.4,0.6,0,0.507384266,1
0,0,1,0.5,0.357142857,1,1,0.6,1,0,0,0.2,0.2,0,0.545477719,2
0,0,0,0.5,0.857142857,1,0,0.8,0.8,0,1,0.2,0.4,0,0.484018605,1
1,1,0,0,0.714285714,0.5,0.5,0.4,0.8,0,1,0.6,0.6,1,0.703135985,2
0,0,0,0.5,0.714285714,0.5,0.5,0.2,0,0,0.5,0.2,0.6,0,0.383911985,0
0,0.5,0,0.5,0.357142857,0.5,0,0.2,0.8,0,0.5,0.4,1,0,0.504771139,1
0,1,0.5,1,0.714285714,1,1,0.2,0.4,0,0.5,0,0.8,0,0.240461214,0
0,1,1,0.5,0.785714286,1,1,0.4,0,0,0.5,0.6,0.6,0,0.397503736,0
1,0.5,0,0.5,0.142857143,1,1,0.2,0.4,0,0.5,0.8,0,0,0.300982163,0
